beta,gamma,kappa,kappa_1,rho,sigma,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,a_0,e_0
0.96,0.7,0.6,1.3,0.7,3100.0,-6807.020711372535,-6390.648388976566,-5947.477553556541,-5475.497826063312,-4972.46554574297,-4435.841989874934,-3862.7244532722443,-3249.7473910747185,-2592.9010170333677,-2374.624843491958,51,13
0.96,0.7,0.6,1.3,0.7,3100.0,-6789.279552429231,-6363.333071332467,-5910.2653192478765,-5428.043603283722,-4914.389594347922,-4366.707976893914,-3781.9975661970775,-3156.7132514274203,-2486.510697467898,-2401.9954360833,51,14
0.96,0.7,0.6,1.3,0.7,3100.0,-6771.214417930223,-6335.761936882086,-5872.903061636675,-5380.586081390608,-4856.499264628201,-4297.984024852542,-3701.9144322826196,-3064.497417653048,-2442.9344202174143,-2430.0714745676487,51,15
0.96,0.7,0.6,1.3,0.7,3100.0,-6752.613908595875,-6307.773208256104,-5835.292666169165,-5333.1094588943215,-4798.882287404149,-4229.87992526665,-3622.810873477638,-2973.5259943168726,-2471.4817608020203,-2458.958291776049,51,16
0.96,0.7,0.6,1.3,0.7,3100.0,-6733.33459516715,-6279.297516553696,-5797.463659317007,-5285.773072763815,-4741.861786487454,-4162.911573869447,-3545.4010770946993,-2901.1643084712673,-2500.8554541385893,-2488.768755297857,51,17
0.96,0.7,0.6,1.3,0.7,3100.0,-6713.330554510199,-6250.403748796984,-5759.640013536108,-5239.004832638771,-4686.122618402056,-4098.065824036334,-3774.6348229307628,-4043.266426926908,-2531.1704245476285,-2519.6230326387777,51,18
0.96,0.7,0.6,1.3,0.7,3100.0,-6692.717155696149,-6221.387280108476,-5722.360342345608,-5193.662748091726,-4632.925209949188,-4042.310029548606,-3957.1019339566374,-2573.97631481168,-2562.5490313223017,-2551.64849107221,51,19
0.96,0.7,0.6,1.3,0.7,3100.0,-6671.83000804587,-6192.8637671049555,-5686.618749914137,-5151.238806626181,-4694.590522423934,-4716.139582236219,-4178.796696630299,-2605.8845468215513,-2595.120966441573,-2584.979716824204,51,20
0.96,0.7,0.6,1.3,0.7,3100.0,-6651.344882862676,-6165.943752905225,-5654.114915567729,-5114.213650117044,-4788.219619744472,-4090.76750347859,-2649.6492682844582,-2639.0079793502227,-2629.0232739169514,-2619.7586431081545,51,21
0.96,0.7,0.6,1.3,0.7,3100.0,-6632.494971912028,-6142.5377167016,-5627.684410742343,-5440.220002517958,-4874.868646705207,-4317.635845983303,-2683.32945954119,-2673.4861010946224,-2664.400480079359,-2656.1347801937336,51,22
0.96,0.7,0.6,1.3,0.7,3100.0,-6617.416259262789,-6125.8461103762365,-5663.554360018801,-4945.685444476345,-4227.728381561985,-2728.1192499421486,-2718.388352679365,-2709.4660174410274,-2701.404827851122,-2694.265543526737,51,23
0.96,0.7,0.6,1.3,0.7,3100.0,-6609.672984069537,-6209.297246201591,-5624.079367941775,-5037.638072827954,-4460.101652277561,-2763.7642851425626,-2754.9756172424313,-2747.1026889180903,-2740.196610938063,-2734.3166781769214,51,24
0.96,0.7,0.6,1.3,0.7,3100.0,-6615.0893273225265,-5852.271679273045,-5107.631738900601,-4368.293507526163,-2809.6610637491976,-2800.963946227621,-2793.2489154254326,-2786.559271411552,-2780.94460617856,-2074.52198620377,51,25
0.96,0.7,0.6,1.3,0.7,3100.0,-6419.936688538553,-5812.761132042692,-5204.806783163336,-4606.53640796445,-2847.4787642388837,-2839.8785814570474,-2833.374248260967,-2828.0075563418686,-2108.074294751248,-1922.2438695055498,51,26
0.96,0.7,0.6,1.3,0.7,3100.0,-6046.383616005965,-5274.452132282917,-4512.7744993994165,-2894.5690933362057,-2887.0400515350266,-2880.6770203236374,-2875.526403548225,-2142.343604015943,-1952.794840185692,-1827.579088199811,51,27
0.96,0.7,0.6,1.3,0.7,3100.0,-5611.470911507036,-4656.9960802653595,-3404.390676149307,-2934.782961404191,-2928.5165684012063,-2923.5370291554427,-2177.3660265678336,-1984.1243985366018,-1856.2623280147236,-1730.3907146366,51,28
0.96,0.7,0.6,1.3,0.7,3100.0,-5110.965464492542,-3954.858046383155,-3452.4035844455084,-2976.943151397769,-2972.0890434129105,-2213.1849653752433,-2016.2719909276202,-1885.7628503675296,-1757.1565653598518,-1731.6018065245262,51,29
0.96,0.7,0.6,1.3,0.7,3100.0,-4540.29970932026,-4011.489899190808,-3502.767880985903,-3021.2333392947694,-2249.850842965767,-2049.282610246257,-1916.1221955325382,-1784.779397001148,-1758.3863905340986,-1732.8137460496437,51,30
0.96,0.7,0.6,1.3,0.7,3100.0,-4031.5107431955303,-3364.7213184088387,-2592.077114691409,-2118.0980856388633,-1979.6059023463386,-1842.774098114227,-1814.5720198053968,-1787.2785877952992,-1760.8486237305988,-1735.2401703849573,51,32
0.96,0.7,0.6,1.3,0.7,3100.0,-6896.373746426003,-6576.946927940074,-6237.193044722697,-5874.914459876792,-5487.938504525423,-4698.448406455518,-4202.493805109754,-3669.9321926993766,-3377.770983035932,-3096.9990676303423,52,5
0.96,0.7,0.6,1.3,0.7,3100.0,-6870.690679104988,-6543.607075716466,-6195.148339175099,-5823.317744866402,-5067.627197903819,-4592.676699673003,-4083.35976569576,-3536.5856080302647,-3249.089019479089,-2973.5992962184323,52,6
0.96,0.7,0.6,1.3,0.7,3100.0,-6850.664275188672,-6515.359215277813,-6157.919217813006,-5434.20056940414,-4979.117966322506,-4491.758541680469,-3969.309959322115,-3408.6321396566736,-3126.1327806084596,-2855.7324233025092,52,7
0.96,0.7,0.6,1.3,0.7,3100.0,-6833.037890467747,-6489.028870747808,-5795.315706476205,-5358.664324757505,-4891.613246793964,-4391.59123423081,-3855.7480323293526,-3280.8824258914674,-3003.6031754284054,-2739.018475235684,52,8
0.96,0.7,0.6,1.3,0.7,3100.0,-6819.921653524352,-6154.678671749193,-5735.507001596314,-5287.691580946693,-4808.894843780602,-4296.5210128183535,-3747.669244341319,-3159.052474457459,-2886.959078970175,-2627.8321779791327,52,9
0.96,0.7,0.6,1.3,0.7,3100.0,-6510.002167185693,-6107.1244658414025,-5677.169027005095,-5218.002513446637,-4727.26065507106,-4202.302834087663,-3640.1649998225357,-3037.47647572441,-2771.2125707769,-2518.5599349287827,52,10
0.96,0.7,0.6,1.3,0.7,3100.0,-6476.685155351554,-6063.692729788989,-5623.151673804712,-5152.916536901717,-4650.594038274206,-4113.494690753533,-3538.576914994727,-2922.346133888344,-2661.598411083521,-2414.799670938495,52,11
0.96,0.7,0.6,1.3,0.7,3100.0,-6445.454946828223,-6022.23302037668,-5570.982228808362,-5089.522558399844,-4575.4116600430925,-4025.895971862761,-3437.852595442577,-2807.684498898323,-2553.405482010803,-2313.8474739152725,52,12
0.96,0.7,0.6,1.3,0.7,3100.0,-6417.935934226505,-5984.724916609895,-5523.081123083317,-5030.794462638043,-4505.377213550175,-3944.0075816339568,-3343.455771107408,-2699.949408433564,-2451.5940488461238,-2334.516155429519,52,13
0.96,0.7,0.6,1.3,0.7,3100.0,-6390.648388976566,-5947.477553556541,-5475.497826063312,-4972.46554574297,-4435.841989874934,-3862.7244532722443,-3249.7473910747185,-2592.9010170333677,-2374.624843491958,-2361.4351832204447,52,14
0.96,0.7,0.6,1.3,0.7,3100.0,-6363.333071332467,-5910.2653192478765,-5428.043603283722,-4914.389594347922,-4366.707976893914,-3781.9975661970775,-3156.7132514274203,-2486.510697467898,-2401.9954360833,-2389.0457853870394,52,15
0.96,0.7,0.6,1.3,0.7,3100.0,-6335.761936882086,-5872.903061636675,-5380.586081390608,-4856.499264628201,-4297.984024852542,-3701.9144322826196,-3064.497417653048,-2442.9344202174143,-2430.0714745676487,-2417.451370186169,52,16
0.96,0.7,0.6,1.3,0.7,3100.0,-6307.773208256104,-5835.292666169165,-5333.1094588943215,-4798.882287404149,-4229.87992526665,-3622.810873477638,-2973.5259943168726,-2471.4817608020203,-2458.958291776049,-2446.7627397513497,52,17
0.96,0.7,0.6,1.3,0.7,3100.0,-6279.297516553696,-5797.463659317007,-5285.773072763815,-4741.861786487454,-4162.911573869447,-3545.4010770946993,-2901.1643084712673,-2500.8554541385893,-2488.768755297857,-2477.0978601064307,52,18
0.96,0.7,0.6,1.3,0.7,3100.0,-6250.403748796984,-5759.640013536108,-5239.004832638771,-4686.122618402056,-4098.065824036334,-3774.6348229307628,-4043.266426926908,-2531.1704245476285,-2519.6230326387777,-2508.5817632257167,52,19
0.96,0.7,0.6,1.3,0.7,3100.0,-6221.387280108476,-5722.360342345608,-5193.662748091726,-4632.925209949188,-4042.310029548606,-3957.1019339566374,-2573.97631481168,-2562.5490313223017,-2551.64849107221,-2541.3465660923757,52,20
0.96,0.7,0.6,1.3,0.7,3100.0,-6192.8637671049555,-5686.618749914137,-5151.238806626181,-4694.590522423934,-4716.139582236219,-4178.796696630299,-2605.8845468215513,-2595.120966441573,-2584.979716824204,-2575.5315964878428,52,21
0.96,0.7,0.6,1.3,0.7,3100.0,-6165.943752905225,-5654.114915567729,-5114.213650117044,-4788.219619744472,-4090.76750347859,-2649.6492682844582,-2639.0079793502227,-2629.0232739169514,-2619.7586431081545,-2611.283618837384,52,22
0.96,0.7,0.6,1.3,0.7,3100.0,-6142.5377167016,-5627.684410742343,-5440.220002517958,-4874.868646705207,-4317.635845983303,-2683.32945954119,-2673.4861010946224,-2664.400480079359,-2656.1347801937336,-2648.7571562142366,52,23
0.96,0.7,0.6,1.3,0.7,3100.0,-6125.8461103762365,-5663.554360018801,-4945.685444476345,-4227.728381561985,-2728.1192499421486,-2718.388352679365,-2709.4660174410274,-2701.404827851122,-2694.265543526737,-2688.11490681941,52,24
0.96,0.7,0.6,1.3,0.7,3100.0,-6209.297246201591,-5624.079367941775,-5037.638072827954,-4460.101652277561,-2763.7642851425626,-2754.9756172424313,-2747.1026889180903,-2740.196610938063,-2734.3166781769214,-2041.6566392851892,52,25
0.96,0.7,0.6,1.3,0.7,3100.0,-5852.271679273045,-5107.631738900601,-4368.293507526163,-2809.6610637491976,-2800.963946227621,-2793.2489154254326,-2786.559271411552,-2780.94460617856,-2074.52198620377,-1892.4367710505649,52,26
0.96,0.7,0.6,1.3,0.7,3100.0,-5812.761132042692,-5204.806783163336,-4606.53640796445,-2847.4787642388837,-2839.8785814570474,-2833.374248260967,-2828.0075563418686,-2108.074294751248,-1922.2438695055498,-1799.6754837512708,52,27
0.96,0.7,0.6,1.3,0.7,3100.0,-5274.452132282917,-4512.7744993994165,-2894.5690933362057,-2887.0400515350266,-2880.6770203236374,-2875.526403548225,-2142.343604015943,-1952.794840185692,-1827.579088199811,-1704.441189467565,52,28
0.96,0.7,0.6,1.3,0.7,3100.0,-4656.9960802653595,-3404.390676149307,-2934.782961404191,-2928.5165684012063,-2923.5370291554427,-2177.3660265678336,-1984.1243985366018,-1856.2623280147236,-1730.3907146366,-1705.6341194113847,52,29
0.96,0.7,0.6,1.3,0.7,3100.0,-3954.858046383155,-3452.4035844455084,-2976.943151397769,-2972.0890434129105,-2213.1849653752433,-2016.2719909276202,-1885.7628503675296,-1757.1565653598518,-1731.6018065245262,-1706.8278842809232,52,30
0.96,0.7,0.6,1.3,0.7,3100.0,-4011.489899190808,-3502.767880985903,-3021.2333392947694,-2249.850842965767,-2049.282610246257,-1916.1221955325382,-1784.779397001148,-1758.3863905340986,-1732.8137460496437,-1708.0224846606034,52,31
0.96,0.7,0.6,1.3,0.7,3100.0,-3733.7651038274043,-3108.599686756746,-2287.4169177308795,-2083.2067511081186,-1947.3863618794785,-1813.3028980910676,-1786.0285552583518,-1759.6170764568596,-1734.026533805245,-1709.2179211351831,52,32
0.96,0.7,0.6,1.3,0.7,3100.0,-6613.483421428349,-6281.620265109909,-5928.333625664478,-5551.2367984845505,-5147.959608402163,-4322.350775517777,-3803.6956947032068,-3506.711661859149,-3220.8961702015426,-2947.0520028268947,53,5
0.96,0.7,0.6,1.3,0.7,3100.0,-6576.946927940074,-6237.193044722697,-5874.914459876792,-5487.938504525423,-4698.448406455518,-4202.493805109754,-3669.9321926993766,-3377.770983035932,-3096.9990676303423,-2828.2352048641783,53,6
0.96,0.7,0.6,1.3,0.7,3100.0,-6543.607075716466,-6195.148339175099,-5823.317744866402,-5067.627197903819,-4592.676699673003,-4083.35976569576,-3536.5856080302647,-3249.089019479089,-2973.5992962184323,-2710.6129968094583,53,7
0.96,0.7,0.6,1.3,0.7,3100.0,-6515.359215277813,-6157.919217813006,-5434.20056940414,-4979.117966322506,-4491.758541680469,-3969.309959322115,-3408.6321396566736,-3126.1327806084596,-2855.7324233025092,-2598.166879289461,53,8
0.96,0.7,0.6,1.3,0.7,3100.0,-6489.028870747808,-5795.315706476205,-5358.664324757505,-4891.613246793964,-4391.59123423081,-3855.7480323293526,-3280.8824258914674,-3003.6031754284054,-2739.018475235684,-2487.8800279529473,53,9
0.96,0.7,0.6,1.3,0.7,3100.0,-6154.678671749193,-5735.507001596314,-5287.691580946693,-4808.894843780602,-4296.5210128183535,-3747.669244341319,-3159.052474457459,-2886.959078970175,-2627.8321779791327,-2382.508235687122,53,10
0.96,0.7,0.6,1.3,0.7,3100.0,-6107.1244658414025,-5677.169027005095,-5218.002513446637,-4727.26065507106,-4202.302834087663,-3640.1649998225357,-3037.47647572441,-2771.2125707769,-2518.5599349287827,-2280.4389358909666,53,11
0.96,0.7,0.6,1.3,0.7,3100.0,-6063.692729788989,-5623.151673804712,-5152.916536901717,-4650.594038274206,-4113.494690753533,-3538.576914994727,-2922.346133888344,-2661.598411083521,-2414.799670938495,-2268.91133927619,53,12
0.96,0.7,0.6,1.3,0.7,3100.0,-6022.23302037668,-5570.982228808362,-5089.522558399844,-4575.4116600430925,-4025.895971862761,-3437.852595442577,-2807.684498898323,-2553.405482010803,-2313.8474739152725,-2294.8012787606312,53,13
0.96,0.7,0.6,1.3,0.7,3100.0,-5984.724916609895,-5523.081123083317,-5030.794462638043,-4505.377213550175,-3944.0075816339568,-3343.455771107408,-2699.949408433564,-2451.5940488461238,-2334.516155429519,-2321.274892868285,53,14
0.96,0.7,0.6,1.3,0.7,3100.0,-5947.477553556541,-5475.497826063312,-4972.46554574297,-4435.841989874934,-3862.7244532722443,-3249.7473910747185,-2592.9010170333677,-2374.624843491958,-2361.4351832204447,-2348.4260332103877,53,15
0.96,0.7,0.6,1.3,0.7,3100.0,-5910.2653192478765,-5428.043603283722,-4914.389594347922,-4366.707976893914,-3781.9975661970775,-3156.7132514274203,-2486.510697467898,-2401.9954360833,-2389.0457853870394,-2376.3561791069005,53,16
0.96,0.7,0.6,1.3,0.7,3100.0,-5872.903061636675,-5380.586081390608,-4856.499264628201,-4297.984024852542,-3701.9144322826196,-3064.497417653048,-2442.9344202174143,-2430.0714745676487,-2417.451370186169,-2405.1740620787205,53,17
0.96,0.7,0.6,1.3,0.7,3100.0,-5835.292666169165,-5333.1094588943215,-4798.882287404149,-4229.87992526665,-3622.810873477638,-2973.5259943168726,-2471.4817608020203,-2458.958291776049,-2446.7627397513497,-2434.9954408116064,53,18
0.96,0.7,0.6,1.3,0.7,3100.0,-5797.463659317007,-5285.773072763815,-4741.861786487454,-4162.911573869447,-3545.4010770946993,-2901.1643084712673,-2500.8554541385893,-2488.768755297857,-2477.0978601064307,-2465.9430054856202,53,19
0.96,0.7,0.6,1.3,0.7,3100.0,-5759.640013536108,-5239.004832638771,-4686.122618402056,-4098.065824036334,-3774.6348229307628,-4043.266426926908,-2531.1704245476285,-2519.6230326387777,-2508.5817632257167,-2498.1463967404707,53,20
0.96,0.7,0.6,1.3,0.7,3100.0,-5722.360342345608,-5193.662748091726,-4632.925209949188,-4042.310029548606,-3957.1019339566374,-2573.97631481168,-2562.5490313223017,-2551.64849107221,-2541.3465660923757,-2531.7423292280437,53,21
0.96,0.7,0.6,1.3,0.7,3100.0,-5686.618749914137,-5151.238806626181,-4694.590522423934,-4716.139582236219,-4178.796696630299,-2605.8845468215513,-2595.120966441573,-2584.979716824204,-2575.5315964878428,-2566.874813222079,53,22
0.96,0.7,0.6,1.3,0.7,3100.0,-5654.114915567729,-5114.213650117044,-4788.219619744472,-4090.76750347859,-2649.6492682844582,-2639.0079793502227,-2629.0232739169514,-2619.7586431081545,-2611.283618837384,-2603.6954704750897,53,23
0.96,0.7,0.6,1.3,0.7,3100.0,-5627.684410742343,-5440.220002517958,-4874.868646705207,-4317.635845983303,-2683.32945954119,-2673.4861010946224,-2664.400480079359,-2656.1347801937336,-2648.7571562142366,-2642.3639426806512,53,24
0.96,0.7,0.6,1.3,0.7,3100.0,-5663.554360018801,-4945.685444476345,-4227.728381561985,-2728.1192499421486,-2718.388352679365,-2709.4660174410274,-2701.404827851122,-2694.265543526737,-2688.11490681941,-2009.4617146346282,53,25
0.96,0.7,0.6,1.3,0.7,3100.0,-5624.079367941775,-5037.638072827954,-4460.101652277561,-2763.7642851425626,-2754.9756172424313,-2747.1026889180903,-2740.196610938063,-2734.3166781769214,-2041.6566392851892,-1863.3478170722228,53,26
0.96,0.7,0.6,1.3,0.7,3100.0,-5107.631738900601,-4368.293507526163,-2809.6610637491976,-2800.963946227621,-2793.2489154254326,-2786.559271411552,-2780.94460617856,-2074.52198620377,-1892.4367710505649,-1772.520037652921,53,27
0.96,0.7,0.6,1.3,0.7,3100.0,-5204.806783163336,-4606.53640796445,-2847.4787642388837,-2839.8785814570474,-2833.374248260967,-2828.0075563418686,-2108.074294751248,-1922.2438695055498,-1799.6754837512708,-1679.2706128560458,53,28
0.96,0.7,0.6,1.3,0.7,3100.0,-4512.7744993994165,-2894.5690933362057,-2887.0400515350266,-2880.6770203236374,-2875.526403548225,-2142.343604015943,-1952.794840185692,-1827.579088199811,-1704.441189467565,-1680.445926037999,53,29
0.96,0.7,0.6,1.3,0.7,3100.0,-3404.390676149307,-2934.782961404191,-2928.5165684012063,-2923.5370291554427,-2177.3660265678336,-1984.1243985366018,-1856.2623280147236,-1730.3907146366,-1705.6341194113847,-1681.6220618158222,53,30
0.96,0.7,0.6,1.3,0.7,3100.0,-3452.4035844455084,-2976.943151397769,-2972.0890434129105,-2213.1849653752433,-2016.2719909276202,-1885.7628503675296,-1757.1565653598518,-1731.6018065245262,-1706.8278842809232,-1682.7990207652329,53,31
0.96,0.7,0.6,1.3,0.7,3100.0,-3502.767880985903,-3021.2333392947694,-2249.850842965767,-2049.282610246257,-1916.1221955325382,-1784.779397001148,-1758.3863905340986,-1732.8137460496437,-1708.0224846606034,-1683.9768034623958,53,32
0.96,0.7,0.6,1.3,0.7,3100.0,-3108.599686756746,-2287.4169177308795,-2083.2067511081186,-1947.3863618794785,-1813.3028980910676,-1786.0285552583518,-1759.6170764568596,-1734.026533805245,-1709.2179211351831,-1685.155410483836,53,33
0.96,0.7,0.6,1.3,0.7,3100.0,-2592.077114691409,-2118.0980856388633,-1979.6059023463386,-1842.774098114227,-1814.5720198053968,-1787.2785877952992,-1760.8486237305988,-1735.2401703849573,-1710.4141942898277,-1686.3348424064861,53,34
0.96,0.7,0.6,1.3,0.7,3100.0,-6331.963206536375,-5987.037362568771,-5619.505228331408,-5226.782723564373,-4806.306676731359,-3942.4033577321375,-3640.956186935116,-3350.4430222016963,-3071.314678591877,-2804.0744837716884,54,5
0.96,0.7,0.6,1.3,0.7,3100.0,-6281.620265109909,-5928.333625664478,-5551.2367984845505,-5147.959608402163,-4322.350775517777,-3803.6956947032068,-3506.711661859149,-3220.8961702015426,-2947.0520028268947,-2685.5546961037708,54,6
0.96,0.7,0.6,1.3,0.7,3100.0,-6237.193044722697,-5874.914459876792,-5487.938504525423,-4698.448406455518,-4202.493805109754,-3669.9321926993766,-3377.770983035932,-3096.9990676303423,-2828.2352048641783,-2572.1295401842235,54,7
0.96,0.7,0.6,1.3,0.7,3100.0,-6195.148339175099,-5823.317744866402,-5067.627197903819,-4592.676699673003,-4083.35976569576,-3536.5856080302647,-3249.089019479089,-2973.5992962184323,-2710.6129968094583,-2460.878119059947,54,8
0.96,0.7,0.6,1.3,0.7,3100.0,-6157.919217813006,-5434.20056940414,-4979.117966322506,-4491.758541680469,-3969.309959322115,-3408.6321396566736,-3126.1327806084596,-2855.7324233025092,-2598.166879289461,-2354.2044914660028,54,9
0.96,0.7,0.6,1.3,0.7,3100.0,-5795.315706476205,-5358.664324757505,-4891.613246793964,-4391.59123423081,-3855.7480323293526,-3280.8824258914674,-3003.6031754284054,-2739.018475235684,-2487.8800279529473,-2251.0650269304506,54,10
0.96,0.7,0.6,1.3,0.7,3100.0,-5735.507001596314,-5287.691580946693,-4808.894843780602,-4296.5210128183535,-3747.669244341319,-3159.052474457459,-2886.959078970175,-2627.8321779791327,-2382.508235687122,-2205.044500085107,54,11
0.96,0.7,0.6,1.3,0.7,3100.0,-5677.169027005095,-5218.002513446637,-4727.26065507106,-4202.302834087663,-3640.1649998225357,-3037.47647572441,-2771.2125707769,-2518.5599349287827,-2280.4389358909666,-2230.020304671798,54,12
0.96,0.7,0.6,1.3,0.7,3100.0,-5623.151673804712,-5152.916536901717,-4650.594038274206,-4113.494690753533,-3538.576914994727,-2922.346133888344,-2661.598411083521,-2414.799670938495,-2268.91133927619,-2255.483314041372,54,13
0.96,0.7,0.6,1.3,0.7,3100.0,-5570.982228808362,-5089.522558399844,-4575.4116600430925,-4025.895971862761,-3437.852595442577,-2807.684498898323,-2553.405482010803,-2313.8474739152725,-2294.8012787606312,-2281.5175776901197,54,14
0.96,0.7,0.6,1.3,0.7,3100.0,-5523.081123083317,-5030.794462638043,-4505.377213550175,-3944.0075816339568,-3343.455771107408,-2699.949408433564,-2451.5940488461238,-2334.516155429519,-2321.274892868285,-2308.2151662487304,54,15
0.96,0.7,0.6,1.3,0.7,3100.0,-5475.497826063312,-4972.46554574297,-4435.841989874934,-3862.7244532722443,-3249.7473910747185,-2592.9010170333677,-2374.624843491958,-2361.4351832204447,-2348.4260332103877,-2335.6756275495645,54,16
0.96,0.7,0.6,1.3,0.7,3100.0,-5428.043603283722,-4914.389594347922,-4366.707976893914,-3781.9975661970775,-3156.7132514274203,-2486.510697467898,-2401.9954360833,-2389.0457853870394,-2376.3561791069005,-2364.00561932263,54,17
0.96,0.7,0.6,1.3,0.7,3100.0,-5380.586081390608,-4856.499264628201,-4297.984024852542,-3701.9144322826196,-3064.497417653048,-2442.9344202174143,-2430.0714745676487,-2417.451370186169,-2405.1740620787205,-2393.318689193755,54,18
0.96,0.7,0.6,1.3,0.7,3100.0,-5333.1094588943215,-4798.882287404149,-4229.87992526665,-3622.810873477638,-2973.5259943168726,-2471.4817608020203,-2458.958291776049,-2446.7627397513497,-2434.9954408116064,-2423.7351813382847,54,19
0.96,0.7,0.6,1.3,0.7,3100.0,-5285.773072763815,-4741.861786487454,-4162.911573869447,-3545.4010770946993,-2901.1643084712673,-2500.8554541385893,-2488.768755297857,-2477.0978601064307,-2465.9430054856202,-2455.382255384022,54,20
0.96,0.7,0.6,1.3,0.7,3100.0,-5239.004832638771,-4686.122618402056,-4098.065824036334,-3774.6348229307628,-4043.266426926908,-2531.1704245476285,-2519.6230326387777,-2508.5817632257167,-2498.1463967404707,-2488.394007736686,54,21
0.96,0.7,0.6,1.3,0.7,3100.0,-5193.662748091726,-4632.925209949188,-4042.310029548606,-3957.1019339566374,-2573.97631481168,-2562.5490313223017,-2551.64849107221,-2541.3465660923757,-2531.7423292280437,-2522.9116889455036,54,22
0.96,0.7,0.6,1.3,0.7,3100.0,-5151.238806626181,-4694.590522423934,-4716.139582236219,-4178.796696630299,-2605.8845468215513,-2595.120966441573,-2584.979716824204,-2575.5315964878428,-2566.874813222079,-2559.0840133881684,54,23
0.96,0.7,0.6,1.3,0.7,3100.0,-5114.213650117044,-4788.219619744472,-4090.76750347859,-2649.6492682844582,-2639.0079793502227,-2629.0232739169514,-2619.7586431081545,-2611.283618837384,-2603.6954704750897,-2597.067559676034,54,24
0.96,0.7,0.6,1.3,0.7,3100.0,-5440.220002517958,-4874.868646705207,-4317.635845983303,-2683.32945954119,-2673.4861010946224,-2664.400480079359,-2656.1347801937336,-2648.7571562142366,-2642.3639426806512,-1977.9148885688373,54,25
0.96,0.7,0.6,1.3,0.7,3100.0,-4945.685444476345,-4227.728381561985,-2728.1192499421486,-2718.388352679365,-2709.4660174410274,-2701.404827851122,-2694.265543526737,-2688.11490681941,-2009.4617146346282,-1834.9488879988057,54,26
0.96,0.7,0.6,1.3,0.7,3100.0,-5037.638072827954,-4460.101652277561,-2763.7642851425626,-2754.9756172424313,-2747.1026889180903,-2740.196610938063,-2734.3166781769214,-2041.6566392851892,-1863.3478170722228,-1746.0810006621723,54,27
0.96,0.7,0.6,1.3,0.7,3100.0,-4368.293507526163,-2809.6610637491976,-2800.963946227621,-2793.2489154254326,-2786.559271411552,-2780.94460617856,-2074.52198620377,-1892.4367710505649,-1772.520037652921,-1654.8435109520324,54,28
0.96,0.7,0.6,1.3,0.7,3100.0,-4606.53640796445,-2847.4787642388837,-2839.8785814570474,-2833.374248260967,-2828.0075563418686,-2108.074294751248,-1922.2438695055498,-1799.6754837512708,-1679.2706128560458,-1656.0017277263942,54,29
0.96,0.7,0.6,1.3,0.7,3100.0,-2894.5690933362057,-2887.0400515350266,-2880.6770203236374,-2875.526403548225,-2142.343604015943,-1952.794840185692,-1827.579088199811,-1704.441189467565,-1680.445926037999,-1657.160755130928,54,30
0.96,0.7,0.6,1.3,0.7,3100.0,-2934.782961404191,-2928.5165684012063,-2923.5370291554427,-2177.3660265678336,-1984.1243985366018,-1856.2623280147236,-1730.3907146366,-1705.6341194113847,-1681.6220618158222,-1658.320593732995,54,31
0.96,0.7,0.6,1.3,0.7,3100.0,-2976.943151397769,-2972.0890434129105,-2213.1849653752433,-2016.2719909276202,-1885.7628503675296,-1757.1565653598518,-1731.6018065245262,-1706.8278842809232,-1682.7990207652329,-1659.481244100345,54,32
0.96,0.7,0.6,1.3,0.7,3100.0,-3021.2333392947694,-2249.850842965767,-2049.282610246257,-1916.1221955325382,-1784.779397001148,-1758.3863905340986,-1732.8137460496437,-1708.0224846606034,-1683.9768034623958,-1660.642706801158,54,33
0.96,0.7,0.6,1.3,0.7,3100.0,-2287.4169177308795,-2083.2067511081186,-1947.3863618794785,-1813.3028980910676,-1786.0285552583518,-1759.6170764568596,-1734.026533805245,-1709.2179211351831,-1685.155410483836,-1661.8049824039372,54,34
